"","Family","Species_name","Genus","F_mass","M_mass","F_tail","M_tail","Clutch_size","Mating_System","Display","Resource"
"1254","146","Emberiza schoeniclus","Emberiza",17.9,19.7,62.8,67.2,4.5,"4","1","0"
"1255","146","Emberiza spodocephala","Emberiza",16.7,18.2,56.1,57.8,NA,NA,NA,NA
"1256","146","Emberiza striolata","Emberiza",14.5,15.1,61.9,64.1,3.1,NA,"3","1"
"1257","146","Emberiza tahapisi","Emberiza",14.5,13.2,61.6,63.9,2.6,NA,NA,"1"
"1258","146","Emberizoides herbicola","Emberizoides",NA,NA,NA,NA,NA,"2",NA,NA
"1259","138","Eminia lepida","Eminia",18.4,20,58,63.5,2.5,NA,NA,"2"
"1260","105","Empidonax affinis","Empidonax",NA,NA,NA,NA,NA,"2",NA,NA
"1261","105","Empidonax alnorum","Empidonax",13.8,13.2,57.9,58.7,3.5,"2",NA,NA
"1262","105","Empidonax difficilis","Empidonax",NA,NA,55.7,58.6,3.3,"2",NA,NA
"1263","105","Empidonax flaviventris","Empidonax",NA,NA,49,50.9,4,"2",NA,NA
"1264","105","Empidonax fulvifrons","Empidonax",7.7,8.1,45.3,47,3.5,NA,NA,NA
"1265","105","Empidonax hammondii","Empidonax",10.3,10.6,NA,NA,3.5,"2",NA,NA
"1266","105","Empidonax minimus","Empidonax",10.2,11.1,NA,55.9,3.94,"2",NA,NA
"1267","105","Empidonax oberholseri","Empidonax",NA,NA,60.4,64.2,3.68,"2",NA,NA
"1268","105","Empidonax occidentalis","Empidonax",NA,NA,58.6,61.6,3.3,NA,NA,NA
"1269","105","Empidonax traillii","Empidonax",12.5,12.7,55.2,58.4,3.42,"2",NA,NA
"1270","105","Empidonax virescens","Empidonax",12.8,12.8,62.5,57.9,2.82,"2",NA,NA
"1271","105","Empidonax wrightii","Empidonax",NA,NA,60.3,63.1,3.52,"2",NA,NA
"1272","128","Empidornis semipartitus","Empidornis",NA,22.5,79.1,81.3,2,NA,NA,"2"
"1273","48","Ensifera ensifera","Ensifera",11.5,11,NA,NA,NA,NA,NA,NA
"1274","115","Entomyzon cyanotis","Entomyzon",97.2,114,125.1,133.1,2.56,"2","3","1"
"1275","45","Eolophus roseicapillus","Eolophus",299.3,324.2,144.9,146.1,3.7,"2","5","0"
"1276","117","Eopsaltria australis","Eopsaltria",18.3,22.2,63.3,67.2,2,"2","1","2"
"1277","117","Eopsaltria georgiana","Eopsaltria",17.5,20.8,63.9,67,2,"2","1","2"
"1278","117","Eopsaltria griseogularis","Eopsaltria",19.6,20.3,62,63.7,2,"2","1","2"
"1279","117","Eopsaltria pulverulenta","Eopsaltria",17.3,21.3,57.7,61.5,2,NA,"3","2"
"1280","123","Epimachus albertisi","Epimachus",NA,108,NA,NA,NA,"5",NA,NA
"1281","115","Epthianura albifrons","Epthianura",13.2,13.3,NA,NA,3,"2","1","0"
"1282","115","Epthianura aurifrons","Epthianura",10.3,10.6,NA,NA,2.88,"2","2","1"
"1283","115","Epthianura crocea","Epthianura",9.1,9.3,35.3,35,3,"2","4","1"
"1284","115","Epthianura tricolor","Epthianura",10.6,10.8,NA,NA,2.83,"2","3","1"
"1285","141","Eremalauda dunni","Eremalauda",NA,NA,49.7,54.9,2.5,NA,NA,NA
"1286","141","Eremalauda starki","Eremalauda",18.6,18.5,NA,NA,NA,"2",NA,NA
"1287","140","Eremomela atricollis","Eremomela",9.7,11.3,49.3,47,2,NA,NA,"0"
"1288","140","Eremomela badiceps","Eremomela",10.9,10.3,38.5,38,NA,NA,NA,NA
"1289","140","Eremomela canescens","Eremomela",8,6,38.7,41.8,1.5,NA,NA,"0"
"1290","140","Eremomela flavicrissalis","Eremomela",4.5,NA,25,26,1.5,NA,NA,NA
"1291","140","Eremomela gregalis","Eremomela",NA,NA,48.4,51.3,3.5,NA,NA,"1"
"1292","140","Eremomela icteropygialis","Eremomela",7.8,7.3,33.6,35.7,2.3,NA,NA,NA
"1293","140","Eremomela pusilla","Eremomela",NA,NA,39.6,42.3,2,NA,NA,"0"
"1294","140","Eremomela salvadorii","Eremomela",NA,NA,30,34.3,NA,NA,NA,NA
"1295","140","Eremomela scotops","Eremomela",9.2,8.8,46.4,47.1,NA,NA,NA,"1"
"1296","140","Eremomela turneri","Eremomela",9,6,29.8,30.5,NA,NA,NA,"0"
"1297","140","Eremomela usticollis","Eremomela",8.2,8.6,42.8,43.4,2.6,NA,NA,"1"
"1298","141","Eremophila alpestris","Eremophila",36.8,39.9,63.6,71.2,3.04,"2","3","1"
"1299","141","Eremophila bilopha","Eremophila",NA,38.5,60,65.6,2.88,NA,"3","1"
"1300","141","Eremopterix australis","Eremopterix",15,14,NA,NA,NA,NA,NA,NA
"1301","141","Eremopterix leucopareia","Eremopterix",NA,NA,NA,NA,NA,NA,NA,NA
"1302","141","Eremopterix leucotis","Eremopterix",NA,NA,NA,NA,NA,NA,NA,NA
"1303","141","Eremopterix nigriceps","Eremopterix",12,15,42.2,43.6,2,NA,NA,NA
"1304","141","Eremopterix signata","Eremopterix",16,15.5,NA,NA,NA,NA,NA,NA
"1305","141","Eremopterix verticalis","Eremopterix",17,17,NA,NA,NA,"2",NA,NA
"1306","48","Eriocnemis luciani","Eriocnemis",6.2,6.3,NA,NA,NA,NA,NA,NA
"1307","48","Eriocnemis vestitus","Eriocnemis",5,5,NA,NA,NA,NA,NA,NA
"1308","128","Erithacus rubecula","Erithacus",18.5,16.6,55.1,56.4,5.17,NA,"2","1"
"1309","123","Erythrocercus holochlorus","Erythrocercus",6.2,5.8,38.8,41.8,NA,NA,NA,"0"
"1310","123","Erythrocercus livingstonei","Erythrocercus",5.6,NA,45.4,47.2,2.25,NA,NA,NA
"1311","123","Erythrocercus mccallii","Erythrocercus",NA,NA,44.4,44.5,NA,NA,NA,"0"
"1312","80","Erythrogonys cinctus","Erythrogonys",50,46.8,43.3,44.2,3.66,"2","3","1"
"1313","145","Estrilda astrild","Estrilda",8.1,8.2,52.9,52.8,4.9,NA,"1","0"
"1314","145","Estrilda atricapilla","Estrilda",NA,NA,40,42,4.5,NA,"1","0"
"1315","145","Estrilda caerulescens","Estrilda",NA,NA,38.3,38.8,5,NA,"1","1"
"1316","145","Estrilda charmosyna","Estrilda",8.3,9.2,53.8,56.3,NA,NA,NA,"1"
"1317","145","Estrilda erythronotos","Estrilda",9.1,9.3,58.2,59.2,4.5,NA,"1","1"
"1318","145","Estrilda kandti","Estrilda",NA,NA,43,47,4,NA,NA,"0"
"1319","145","Estrilda melanotis","Estrilda",8,7.5,NA,NA,NA,NA,NA,NA
"1320","145","Estrilda melpoda","Estrilda",7.6,7.9,42.6,45.3,5,NA,"1","1"
"1321","145","Estrilda nonnula","Estrilda",NA,NA,43.4,44.8,5.5,NA,"1","1"
"1322","145","Estrilda paludicola","Estrilda",7.6,7.2,42.8,44.6,4.5,NA,NA,"0"
"1323","145","Estrilda perreini","Estrilda",7.5,7.4,45.6,45.9,4.3,NA,"1","1"
"1324","145","Estrilda poliopareia","Estrilda",NA,NA,37.9,40,NA,NA,NA,"1"
"1325","145","Estrilda quartinia","Estrilda",NA,NA,NA,NA,NA,NA,NA,NA
"1326","145","Estrilda rhodopyga","Estrilda",NA,NA,40.4,43,4,NA,"1","1"
"1327","145","Estrilda thomensis","Estrilda",7,7,49,50,3.5,NA,NA,"1"
"1328","145","Estrilda troglodytes","Estrilda",NA,NA,38,39.7,4.5,NA,"1","0"
"1329","94","Eudocimus albus","Eudocimus",764,1036,98,108,2.33,NA,NA,NA
"1330","80","Eudromias morinellus","Eudromias",117,100,NA,NA,NA,"1",NA,NA
"1331","39","Eudynamys scolopacea","Eudynamys",257,261.9,201,204.3,1,"2","2","1"
"1332","39","Eudynamys taitensis","Eudynamys",124.2,110.4,220.2,226.8,1,"5","1",NA
"1333","98","Eudyptes chrysocome","Eudyptes",2440,2500,NA,NA,2,"2","1","0"
"1334","98","Eudyptes chrysolophus","Eudyptes",5210,4760,NA,NA,2,"2",NA,NA
"1335","98","Eudyptes pachyrhynchus","Eudyptes",4030,4530,83.1,81.1,2,"2","1","0"
"1336","98","Eudyptes schlegeli","Eudyptes",NA,NA,87.8,97.9,2,"2",NA,NA
"1337","98","Eudyptes schlegeli","Eudyptes",4000,4500,NA,NA,NA,NA,NA,NA
"1338","98","Eudyptula minor","Eudyptula",1085.2,1243.7,NA,NA,2,"2","1","0"
"1339","48","Eugenes fulgens","Eugenes",NA,7.9,43.6,44.5,2,NA,NA,NA
"1340","117","Eugerygone rubra","Eugerygone",NA,NA,NA,NA,NA,"2",NA,NA
"1341","69","Eulabeornis castaneoventris","Eulabeornis",NA,NA,124.3,123.3,4.5,NA,NA,"2"
"1342","123","Eulacestoma nigropectus","Eulacestoma",NA,NA,NA,NA,NA,"2",NA,NA
"1343","146","Euphagus carolinus","Euphagus",55.2,64.3,87.7,93.1,4.48,"2",NA,NA
"1344","146","Euphagus cyanocephalus","Euphagus",58.1,67.2,91.4,102.8,4.98,"4",NA,NA
"1345","48","Eupherusa cyanophrys","Eupherusa",4.1,5.4,NA,NA,NA,NA,NA,NA
"1346","48","Eupherusa eximia","Eupherusa",4.4,4.6,NA,NA,NA,NA,NA,NA
"1347","145","Euplectes afer","Euplectes",14.2,14.7,33.5,34.5,3.1,NA,"2","0"
"1348","145","Euplectes albonotatus","Euplectes",19.1,23.2,45,84.5,2.6,NA,"1","1"
"1349","145","Euplectes ardens","Euplectes",19.7,22.7,44.2,228,2.2,NA,"2","1"
"1350","145","Euplectes aureus","Euplectes",NA,NA,38.1,42.3,2.5,NA,"3","0"
"1351","145","Euplectes axillaris","Euplectes",22,29.5,44.9,75.5,2.8,NA,"1","1"
"1352","145","Euplectes capensis","Euplectes",30.4,37.5,50.2,61.3,3,NA,NA,"2"
"1353","145","Euplectes diadematus","Euplectes",13.5,14,34.7,34.5,3.5,NA,"1","0"
"1354","145","Euplectes franciscanus","Euplectes",NA,17,32.9,36.5,3,NA,NA,"2"
"1355","145","Euplectes gierowii","Euplectes",27,29.6,53.1,62,3,NA,NA,"1"
"1356","145","Euplectes hartlaubi","Euplectes",NA,NA,64.2,177,2,NA,NA,"1"
"1357","145","Euplectes hordeaceus","Euplectes",19.6,25.5,39,46,3,NA,"3","1"
"1358","145","Euplectes jacksoni","Euplectes",29.7,42.7,52,212,3,NA,"3","0"
"1359","145","Euplectes macrourus","Euplectes",19.7,22,50.8,107,1.9,NA,"1","1"
"1360","145","Euplectes nigroventris","Euplectes",10.8,13.6,31.5,35.4,2.4,NA,"3","0"
"1361","145","Euplectes orix","Euplectes",20.7,25.5,36.4,40.2,3,"4","3","0"
"1362","145","Euplectes progne","Euplectes",32,41.6,62.3,411,2.1,NA,"1","0"
"1363","145","Euplectes psammocromius","Euplectes",NA,NA,56.3,247,2,NA,"4","1"
"1364","62","Eupodotis afra","Eupodotis",NA,NA,125,131,1,NA,NA,NA
"1365","62","Eupodotis bengalensis","Eupodotis",NA,NA,NA,NA,NA,NA,NA,NA
"1366","62","Eupodotis caerulescens","Eupodotis",NA,NA,151,158,2,NA,NA,NA
"1367","62","Eupodotis gindiana","Eupodotis",NA,688.3,NA,NA,NA,NA,NA,NA
"1368","62","Eupodotis hartlaubii","Eupodotis",925,1585,127,164,NA,NA,NA,NA
"1369","62","Eupodotis humilis","Eupodotis",NA,NA,109,115,2,NA,NA,NA
"1370","62","Eupodotis indica","Eupodotis",NA,NA,NA,NA,NA,NA,NA,NA
"1371","62","Eupodotis melanogaster","Eupodotis",925,1010,157,178,1.5,NA,NA,NA
"1372","62","Eupodotis rueppellii","Eupodotis",NA,NA,NA,NA,NA,NA,NA,NA
"1373","62","Eupodotis ruficrista","Eupodotis",NA,NA,130,136,1.5,NA,NA,NA
"1374","62","Eupodotis savilei","Eupodotis",NA,NA,NA,NA,NA,NA,NA,NA
"1375","62","Eupodotis vigorsii","Eupodotis",1352.8,1613.9,151,164,1.5,NA,NA,NA
"1376","121","Eurocephalus anguitimens","Eurocephalus",70.1,68,NA,NA,3.5,NA,"4","1"
"1377","121","Eurocephalus rueppelli","Eurocephalus",52.9,48.4,NA,NA,NA,NA,NA,"0"
"1378","57","Eurostopodus argus","Eurostopodus",91,105,NA,NA,1,NA,"1","1"
"1379","57","Eurostopodus mystacalis","Eurostopodus",NA,104,158.2,161.3,1,"2","4","1"
"1380","74","Eurynorhynchus pygmeus","Eurynorhynchus",34.6,31,NA,NA,NA,NA,NA,NA
"1381","138","Euryptila subcinnamomea","Euryptila",NA,NA,56,55.8,2.5,NA,NA,"1"
"1382","61","Eurypyga helias","Eurypyga",NA,227,NA,NA,NA,"2",NA,NA
"1383","29","Eurystomus glaucurus","Eurystomus",102,106,95,100,2.5,NA,NA,"0"
"1384","29","Eurystomus gularis","Eurystomus",98.1,92.2,93,95,2.5,NA,NA,NA
"1385","29","Eurystomus orientalis","Eurystomus",135.5,126.4,95.8,94.3,3.5,"2","5","1"
"1386","145","Euschistospiza cinereovinacea","Euschistospiza",13,9,50.5,50.3,3,NA,"2","1"
"1387","145","Euschistospiza dybowskii","Euschistospiza",12,13,44,45.9,5,NA,"1","1"
"1388","48","Eutoxeres aquila","Eutoxeres",9.5,10,NA,NA,NA,NA,NA,NA
"1389","48","Eutoxeres condamini","Eutoxeres",10,11,NA,NA,NA,NA,NA,NA
"1390","85","Falco alopex","Falco",NA,NA,195.5,196,2.5,NA,NA,NA
"1391","85","Falco araea","Falco",87.9,72.4,NA,NA,NA,NA,NA,NA
"1392","85","Falco ardosiaceus","Falco",248.4,232,157,140,4,NA,NA,NA
"1393","85","Falco berigora","Falco",681.4,506,NA,NA,2.79,"2","5","2"
"1394","85","Falco cenchroides","Falco",182,163,162,156.1,3.8,"2","4","2"
"1395","85","Falco cherrug","Falco",1130,875,224,199,4,NA,"5","0"
"1396","85","Falco chicquera","Falco",NA,NA,138,120.5,3.6,NA,NA,NA
"1397","85","Falco columbarius","Falco",212,162,129,119,4,"2","4","2"
"1398","85","Falco cuvierii","Falco",200,166,NA,NA,2.82,NA,NA,NA
"1399","85","Falco dickinsoni","Falco",221,288,NA,NA,NA,NA,NA,NA
"1400","85","Falco eleonorae","Falco",388,280.5,178,169,2.5,NA,"4","0"
"1401","85","Falco fasciinucha","Falco",306,212,NA,NA,3.5,NA,NA,NA
"1402","85","Falco femoralis","Falco",407,260,172,153,2.64,NA,NA,NA
"1403","85","Falco longipennis","Falco",282,210,138,123,2.8,NA,"5","1"
"1404","85","Falco mexicanus","Falco",944,565,189.7,169.6,4.56,"2",NA,NA
"1405","85","Falco naumanni","Falco",170,148,148,144,4,NA,"3","0"
"1406","85","Falco newtoni","Falco",145,105,NA,NA,NA,NA,NA,NA
"1407","85","Falco novaeseelandiae","Falco",531,330,207,175,2.77,"2","5","2"
"1408","85","Falco peregrinus","Falco",865.6,579.2,173,144,3.5,"2","5","2"
"1409","85","Falco punctatus","Falco",196,143,NA,NA,NA,NA,NA,NA
"1410","85","Falco rufigularis","Falco",202,129,NA,NA,NA,NA,NA,NA
"1411","85","Falco rupicoloides","Falco",272,260,NA,NA,3.65,NA,NA,NA
"1412","85","Falco rusticolus","Falco",1735,1115,221,195,3.5,NA,"5","1"
"1413","85","Falco sparverius","Falco",120,111,124,121,4.4,"2",NA,NA
"1414","85","Falco subbuteo","Falco",240.5,181.5,135,130,3,NA,"5","1"
"1415","85","Falco subniger","Falco",797.6,643.5,NA,NA,3.3,"2","4","1"
"1416","85","Falco tinnunculus","Falco",252,213,171,163,4.5,"2","4","0"
"1417","85","Falco vespertinus","Falco",167,150,132,128,3.5,NA,"4","0"
"1418","123","Falcunculus frontatus","Falcunculus",25.6,30.5,75.6,84.1,3,"2","1","2"
"1419","128","Ficedula albicollis","Ficedula",12.5,12.9,80.3,82.6,6,"3","2","1"
"1420","128","Ficedula hypoleuca","Ficedula",11.2,12.8,49.6,51.3,5.15,"3","3","0"
"1421","128","Ficedula parva","Ficedula",12,11.4,48.8,49.3,5.7,NA,"3","1"
"1422","128","Ficedula semitorquata","Ficedula",13.9,14.4,49.4,50,5.5,NA,"3","1"
"1423","48","Florisuga mellivora","Florisuga",6.8,7.6,NA,NA,NA,NA,NA,NA
"1424","108","Formicarius analis","Formicarius",61.1,62.4,NA,NA,NA,"2",NA,NA
"1425","108","Formicarius nigricapillus","Formicarius",NA,77,NA,NA,NA,"2",NA,NA
"1426","45","Forpus passerinus","Forpus",25.8,26.2,NA,NA,NA,NA,NA,NA
"1427","8","Francolinus adspersus","Francolinus",394,461,94.8,103,6.7,NA,"1",NA
"1428","8","Francolinus afer","Francolinus",NA,532.5,96,102,6,NA,"1",NA
"1429","8","Francolinus africanus","Francolinus",397.5,456,81.1,84.5,5,NA,NA,NA
"1430","8","Francolinus ahantensis","Francolinus",NA,NA,92.5,98,5,NA,NA,NA
"1431","8","Francolinus albogularis","Francolinus",NA,NA,64.5,68.5,6,NA,NA,NA
"1432","8","Francolinus bicalcaratus","Francolinus",NA,NA,60.5,70,6,NA,NA,"1"
"1433","8","Francolinus camerunensis","Francolinus",NA,NA,81,82,NA,NA,NA,NA
"1434","8","Francolinus capensis","Francolinus",547,757.5,111,119,7.4,NA,NA,NA
"1435","8","Francolinus castaneicollis","Francolinus",600,1057.5,114,133,5.5,NA,NA,NA
"1436","8","Francolinus clappertoni","Francolinus",463,604,81.7,87.7,NA,NA,NA,NA
"1437","8","Francolinus coqui","Francolinus",238.5,283.5,75.4,75.2,4.5,NA,NA,NA
"1438","8","Francolinus erckelii","Francolinus",1136,1263.3,112,130,7,NA,NA,NA
"1439","8","Francolinus finschi","Francolinus",NA,NA,84.7,88.1,5,NA,NA,NA
"1440","8","Francolinus francolinus","Francolinus",425,487.5,88.3,92.3,10,NA,"2","1"
"1441","8","Francolinus griseostriatus","Francolinus",NA,NA,91,95,NA,NA,NA,NA
"1442","8","Francolinus hartlaubi","Francolinus",NA,NA,NA,NA,NA,NA,"1",NA
"1443","8","Francolinus harwoodi","Francolinus",446,545,70.5,81.6,NA,NA,NA,NA
"1444","8","Francolinus hildebrandti","Francolinus",455,622.5,97.2,105,6,NA,NA,NA
"1445","8","Francolinus icterorhynchus","Francolinus",441,571,77,85.2,7,NA,NA,NA
"1446","8","Francolinus jacksoni","Francolinus",NA,1064,116,129,NA,NA,NA,NA
"1447","8","Francolinus lathami","Francolinus",284,254,72.5,73.3,2,NA,NA,NA
"1448","8","Francolinus leucoscepus","Francolinus",545,753,91.2,102,5,NA,"1",NA
"1449","8","Francolinus levaillantii","Francolinus",515,495,77.4,80.9,5,NA,NA,NA
"1450","8","Francolinus levaillantoides","Francolinus",414.5,454,86.8,87.2,6.5,NA,NA,NA
"1451","8","Francolinus nahani","Francolinus",247,310,79,79.5,4,NA,NA,NA
"1452","8","Francolinus natalensis","Francolinus",385,532.5,95.2,101,5,NA,NA,NA
"1453","8","Francolinus nobilis","Francolinus",639.3,878.5,100,106,NA,NA,NA,NA
"1454","8","Francolinus ochropectus","Francolinus",NA,NA,110,127,NA,NA,NA,NA
"1455","8","Francolinus psilolaemus","Francolinus",440,520,87.4,85.8,3,NA,NA,NA
"1456","8","Francolinus rufopictus","Francolinus",588,848,86,95,4.5,NA,NA,NA
"1457","8","Francolinus schlegelii","Francolinus",NA,NA,65.1,66.7,3.5,NA,NA,NA
"1458","8","Francolinus sephaena","Francolinus",315,368,95.7,98.5,6,NA,NA,NA
"1459","8","Francolinus shelleyi","Francolinus",426,450,82.9,86.3,4.5,NA,NA,NA
"1460","8","Francolinus squamatus","Francolinus",440,510,89.2,97.4,6,NA,NA,NA
"1461","8","Francolinus streptophorus","Francolinus",NA,385,77.7,73.9,4.5,NA,NA,NA
"1462","8","Francolinus swainsonii","Francolinus",510,732,81.7,90.1,5.5,NA,NA,NA
"1463","8","Francolinus swierstrai","Francolinus",NA,NA,NA,98,NA,NA,NA,NA
"1464","128","Fraseria cinerascens","Fraseria",19.7,23,60.7,64.3,1.8,NA,"1","2"
"1465","128","Fraseria ocreata","Fraseria",NA,NA,67.9,71.4,2.8,NA,"1",NA
"1466","82","Fratercula arctica","Fratercula",361,391,48.8,48,1,"2","1","0"
"1467","82","Fratercula cirrhata","Fratercula",743.7,805.5,NA,NA,1,NA,NA,NA
"1468","82","Fratercula corniculata","Fratercula",NA,NA,NA,NA,1,"2",NA,NA
"1469","97","Fregata andrewsi","Fregata",1550,1400,419,388,1,"2","2","0"
"1470","97","Fregata ariel","Fregata",858,754,318.4,316.5,1,"2","2","0"
"1471","97","Fregata magnificens","Fregata",1667,1281,431,431,1,"2","1",NA
"1472","97","Fregata minor","Fregata",1630,1239,402.3,378.5,1,"2","1","0"
"1473","100","Fregetta grallaria","Fregetta",52,47,73.5,73.3,1,NA,"4",NA
"1474","100","Fregetta tropica","Fregetta",54.2,51.7,79.4,77.6,1,"2","3","0"
"1475","146","Fringilla coelebs","Fringilla",21.7,22.7,64.9,70.4,4,"2","1","1"
"1476","146","Fringilla montifringilla","Fringilla",22.7,22.6,62,66.3,5.8,NA,"2","0"
"1477","146","Fringilla teydea","Fringilla",29.2,30.9,74.4,81.8,2,NA,"1","1"
"1478","69","Fulica alai","Fulica",NA,NA,NA,NA,5,NA,NA,NA
"1479","69","Fulica americana","Fulica",451,629,51.4,52.4,7.5,NA,NA,NA
"1480","69","Fulica atra","Fulica",715,835,53.4,55.4,8,NA,"2","1"
"1481","69","Fulica cristata","Fulica",900,985,58.7,59.4,6,NA,NA,"1"
"1482","100","Fulmarus glacialis","Fulmarus",706,884,122,125,1,"2",NA,NA
"1483","100","Fulmarus glacialoides","Fulmarus",745,845,125,130,1,"2","1","0"
"1484","21","Galbula albirostris","Galbula",21,22,NA,NA,NA,"2",NA,NA
"1485","141","Galerida cristata","Galerida",44.1,45.2,58.3,62.4,4.05,"2",NA,NA
"1486","141","Galerida magnirostris","Galerida",39,45,NA,NA,NA,NA,NA,NA
"1487","141","Galerida malabarica","Galerida",33.3,35,NA,NA,NA,NA,NA,NA
"1488","141","Galerida modesta","Galerida",18,21.8,NA,NA,NA,NA,NA,NA
"1489","141","Galerida theklae","Galerida",37.2,34,54.6,57.4,4.07,NA,NA,NA
"1490","74","Gallinago andina","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1491","74","Gallinago gallinago","Gallinago",128,111,58,58,3.89,NA,NA,NA
"1492","74","Gallinago hardwickii","Gallinago",160.4,145.5,64.5,66.1,NA,NA,NA,NA
"1493","74","Gallinago media","Gallinago",175,155,52.9,54.4,4,NA,NA,NA
"1494","74","Gallinago megala","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1495","74","Gallinago nemoricola","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1496","74","Gallinago nigripennis","Gallinago",NA,NA,NA,NA,2.5,NA,NA,NA
"1497","74","Gallinago nobilis","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1498","74","Gallinago paraguaiae","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1499","74","Gallinago solitaria","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1500","74","Gallinago stenura","Gallinago",132,101,48,48.3,4,NA,NA,NA
"1501","74","Gallinago stricklandii","Gallinago",NA,NA,NA,NA,NA,NA,NA,NA
"1502","69","Gallinula angulata","Gallinula",118.5,158,57,56.3,5,NA,NA,NA
"1503","69","Gallinula chloropus","Gallinula",338,359,74.1,74.7,7,"2","1","1"
"1504","69","Gallinula mortierii","Gallinula",1251,1334,93.7,95.9,6.36,"2","1",NA
"1505","69","Gallinula tenebrosa","Gallinula",493,570,NA,NA,8.01,"2","2","0"
"1506","69","Gallinula ventralis","Gallinula",364,410,80.1,82.7,5.9,NA,NA,"1"
"1507","69","Gallirallus australis","Gallirallus",753,1034,NA,NA,2.3,"2","1","2"
"1508","69","Gallirallus philippensis","Gallirallus",165.6,181,64.8,69.3,4.7,NA,"2","1"
"1509","69","Gallirallus sylvestris","Gallirallus",456,536,60.6,60.7,2.5,"2","1","2"
"1510","8","Gallus gallus","Gallus",500,844,NA,NA,NA,"4",NA,NA
"1511","100","Garrodia nereis","Garrodia",24,24,NA,NA,NA,NA,"2",NA
"1512","123","Garrulus glandarius","Garrulus",163.5,171.6,136,137.5,5.7,NA,"3","1"
"1513","99","Gavia adamsii","Gavia",5212.5,4900,NA,NA,2,"2",NA,NA
"1514","99","Gavia arctica","Gavia",2254,3355,57.8,58.7,2,"2",NA,NA
"1515","99","Gavia immer","Gavia",4500,5460,61.4,66.8,2,"2",NA,NA
"1516","99","Gavia pacifica","Gavia",2115,2349,53,57,1.9,NA,NA,NA
"1517","99","Gavia stellata","Gavia",1477,1729,50.1,53.4,1.79,"2",NA,NA
"1518","44","Geococcyx californianus","Geococcyx",286.3,319.1,278.7,296.3,4.44,"2",NA,NA
"1519","17","Geocolaptes olivaceus","Geocolaptes",NA,NA,89.2,92,3,NA,NA,NA
"1520","45","Geoffroyus geoffroyi","Geoffroyus",142.5,139.3,NA,NA,3,NA,"3","1"
"1521","60","Geopelia cuneata","Geopelia",30.5,32.6,94.9,100.5,2,NA,"1","1"
"1522","60","Geopelia humeralis","Geopelia",124.2,133.1,124.9,134.3,2,"2","3",NA
"1523","60","Geopelia striata","Geopelia",45,49.4,88.9,95.9,2,"2","3","1"
"1524","60","Geophaps lophotes","Geophaps",199.4,210,NA,NA,NA,"2","3","1"
"1525","60","Geophaps plumifera","Geophaps",87.8,94.2,64.8,67.4,2,NA,"1","1"
"1526","60","Geophaps scripta","Geophaps",215,228.4,97.3,100.1,2,NA,"1",NA
"1527","60","Geophaps smithii","Geophaps",180,195,83.2,86.4,2,NA,"1",NA
"1528","45","Geopsittacus occidentalis","Geopsittacus",NA,NA,NA,NA,NA,NA,NA,NA
"1529","146","Geospiza conirostris","Geospiza",NA,NA,NA,NA,NA,NA,NA,NA
"1530","146","Geospiza fortis","Geospiza",NA,18.3,NA,NA,NA,NA,NA,NA
"1531","146","Geothlypis trichas","Geothlypis",9.9,10.3,46,49,3.99,"3",NA,NA
"1532","94","Geronticus calvus","Geronticus",NA,NA,NA,NA,1.99,NA,NA,NA
"1533","94","Geronticus eremita","Geronticus",NA,NA,NA,NA,3,NA,NA,NA
"1534","116","Gerygone albofrontata","Gerygone",9.5,11.1,49.3,52.2,3,"2","1","1"
"1535","116","Gerygone chloronotus","Gerygone",6.4,6.6,35.5,36.5,2.5,"2",NA,"1"
"1536","116","Gerygone chrysogaster","Gerygone",NA,NA,NA,NA,NA,"2",NA,NA
"1537","116","Gerygone cinerea","Gerygone",NA,NA,NA,NA,NA,"2",NA,NA
"1538","116","Gerygone fusca","Gerygone",5.2,5.6,44.2,45.1,2.5,"2","1","1"
"1539","116","Gerygone igata","Gerygone",6.3,6,45.3,49.3,3.5,"2","1","1"
"1540","116","Gerygone levigaster","Gerygone",5.9,6.4,38.1,40,3,"2","1","1"
"1541","116","Gerygone magnirostris","Gerygone",6.7,7.5,41.2,43.6,2.5,"2","1","2"
"1542","116","Gerygone modesta","Gerygone",7.9,7.4,45,48.4,3,NA,NA,NA
"1543","116","Gerygone mouki","Gerygone",5.3,5.2,41,41.7,2.5,"2","1","1"
"1544","116","Gerygone olivacea","Gerygone",6.1,6.3,39.6,40.7,3,"2","3","1"
"1545","116","Gerygone palpebrosa","Gerygone",7.5,7.5,37.5,39.8,2,NA,"1","1"
"1546","116","Gerygone tenebrosa","Gerygone",7.4,8.3,41.2,43,2,NA,"1","1"
"1547","81","Glareola maldivarum","Glareola",75.2,76.8,NA,NA,NA,NA,NA,NA
"1548","81","Glareola nordmanni","Glareola",96,99,96.9,107,3.57,NA,NA,NA
"1549","81","Glareola nuchalis","Glareola",NA,NA,60,61,1.56,NA,NA,NA
"1550","81","Glareola ocularis","Glareola",82,103,NA,NA,NA,NA,NA,NA
